0.920069775271997,0.9193209291451311,0.3971793609874786,0.8436694475936626
0.6468044834743788,0.7358150025518976,0.6603813255270703,0.8157571898198436
0.7092975019574921,0.31333015598692754,0.3136674598453814,0.3136674980979393
0.4705953506919742,0.4240064676575683,0.8753098832775577,0.4235358160933709
0.39894998530535297,0.35946181238680286,0.3572747517023354,0.1976639350208088
0.20094661946477071,0.20072363765903295,0.3460084322601348,0.20072363765900242
0.20197774240641297,0.3372382410441293,0.18198194506299498,0.20197774265658522
0.2263057631703727,0.22655472428759754,0.17281203328843506,0.2514480541382448
0.04964127277559484,0.04958618804861347,0.12740603869092637,0.04958618792624647
0.3072771065076741,0.09730545989363039,0.10787864598666762,0.10799851114768823
0.14553412370347674,0.42827807057985284,0.14537261439003699,0.14780669226610374
0.5688953809515475,0.6320990334550554,0.5688953816383752,0.1658710815167009
0.8095011738748304,0.3646581764439344,0.3642652746155131,0.36465453695078853
0.4518954311472659,0.5015487589626466,0.40564935681811504,0.4514077080366759
0.6442714025254996,0.6438773763911465,0.5800903599860084,0.5798467904077249
0.34231570476768136,0.3080943428283989,0.537471222148641,0.3080842367532914
0.5813490903634772,0.5244574857516926,0.6475446671648972,0.3948112727598385
0.917063188832386,0.9170531585572338,0.9162021393668422,1.0189477273938576
0.6123668253192894,0.6130337446322026,0.6803925303797805,1.2185607586660296
0.8062100200150315,0.8947749937069304,1.9663299943261479,0.8053329516354234
0.4334731216692452,0.8931007913198141,0.9912328428487998,0.8931006824934777
0.4604361104597893,0.414397103771605,0.37040861156248156,0.4148529353391245
0.06352873416606936,0.0752091966191327,0.06345962907159915,0.06345824591940298
0.3434358096678766,0.1455768504402654,0.14525728635974364,0.14541532972930743
0.2740911959732877,0.22478625545909997,0.2732756251381895,0.273843101670748
1.0357320340984457,1.0399013823364758,0.9238989440197286,1.1508136161930136
0.4272924541041512,0.6621462527794804,0.38456743419403183,0.42682275336994774
1.461902876655866,0.6649500787562688,0.7388334208401359,0.6656888299949736
1.3888921796766132,1.250016849325421,1.2469960571679308,1.2500168277723618
0.07824726301934035,0.07833323087395419,0.08684490901263092,0.15665152419920889
